100000
5821, -81710, -33945
5822, -19109, 77231
5823, 51941, -21508
5824, -1222, -61098
5825, 64133, -69323
5826, 24283, 63739
5827, 10840, -97543
5828, 66621, -61408
5829, 73987, -25368
5830, -77563, 1758
5831, 35276, 92372
5832, 56584, -52846
5833, -17734, 77655
5834, -97998, -43664
5835, 53968, 39767
5836, 81005, -80868
5837, 47888, 8844
5838, -29883, 97897
5839, -45092, -93689
5840, -82563, 85960
5841, 90637, -37718
5842, 68245, 19503
5843, 2694, -63271
5844, -13120, 80623
5845, 74916, -83205
5846, -63040, -13008
5847, -62842, -2815
5848, -55041, -90238
5849, -14824, -59872
5850, 20765, -155
5851, -1238, -34989
5852, 39780, 47078
5853, 94229, 87395
5854, -93091, -31697
5855, -39256, 70077
5856, -71416, 83162
5857, -98707, 48587
5858, 5792, 4795
5859, 57587, -84769
5860, -37181, -67673
5861, -50434, -60441
5862, -1303, -54219
5863, -88125, -17742
5864, -58673, -70604
5865, -76913, 46028
5866, 44157, 36998
5867, 84937, -71098
5868, -1087, 71564
5869, 97886, -7456
5870, -9526, 88519
5871, -99205, 2334
5872, 29333, 1088
5873, 16962, -87208
5874, 6491, -20815
5875, -15737, -2982
5876, 97176, 42167
5877, -71470, -68369
5878, 34055, 42328
5879, 42750, -26714
5880, -85890, -38601
5881, 91452, -27109
5882, 99672, 59572
5883, 71790, -27033
5884, -18230, 19951
5885, -85947, -58166
5886, 45944, 626
5887, -22267, 57694
5888, -70053, -5641
5889, 11465, -45836
5890, -88699, -2276
5891, 9561, 18426
5892, 86738, 32054
5893, -63397, -24976
5894, 56679, 68145
5895, -33505, -8923
5896, 6284, -73005
5897, -30774, 28427
5898, -83348, -89008
5899, -14191, 81598
5900, -58749, -73934
5901, -40132, 79113
5902, -12472, 68131
5903, -95406, -25589
5904, -74945, 47289
5905, -4974, 46133
5906, 93489, -27900
5907, -45959, 11531
5908, -50911, 33259
5909, 27988, 98240
5910, -2007, 27442
5911, 34454, 72677
5912, 16065, -6366
5913, 21719, -19352
5914, -71026, -4537
5915, 55654, 98614
5916, -25916, -38982
5917, 97382, 24137
5918, 26280, -79990
5919, -21125, -57570
5920, 63937, -22756
5921, -82876, -60664
5922, -76591, -92707
5923, -43738, 80758
5924, -10826, 301
5925, -88328, 30929
5926, 74308, 48850
5927, 86104, 20802
5928, -31910, 96083
5929, 28007, 73739
5930, -64964, 97448
5931, 2034, -46072
5932, 16215, 48905
5933, -47961, 65551
5934, 44583, 56475
5935, 91032, 56414
5936, -58355, -65297
5937, -59047, 93262
5938, -22046, 53607
5939, 84190, -74883
5940, 11246, -33371
5941, -64367, 63723
5942, -72712, -70954
5943, -92509, -6749
5944, -89911, 99372
5945, -41719, -72932
5946, 83735, 74828
5947, -9681, -91161
5948, 72937, 15859
5949, -51402, -46222
5950, -6444, 99510
5951, -14711, 62134
5952, -45418, 68713
5953, -11507, -45032
5954, -4658, 16100
5955, -15295, 79563
5956, 94062, 47028
5957, -66090, -61757
5958, -85340, 3718
5959, -54735, 40959
5960, 8841, -54412
5961, -53945, 55084
5962, 35611, -70358
5963, 1142, -87218
5964, -1217, 80306
5965, 42433, 18016
5966, 39960, 96092
5967, -10179, -85377
5968, -33530, 74648
5969, -42356, 5518
5970, -43768, 68828
5971, -93761, -56855
5972, -52374, -64384
5973, 77031, -53589
5974, -24688, 52903
5975, 22861, 89496
5976, -91132, 21670
5977, 1124, 9661
5978, -78744, -8055
5979, -10538, -62998
5980, 90590, -24629
5981, -86365, -60016
5982, 28789, -42215
5983, -79290, 35841
5984, -96262, 69398
5985, -54820, -86113
5986, 94131, -28120
5987, -53003, 20769
5988, -15429, 84756
5989, -70159, 18878
5990, -86400, 59230
5991, 84063, -14371
5992, -32187, 89505
5993, -19622, 16462
5994, 87, -65589
5995, 49756, 76890
5996, -43766, -23518
5997, 12498, -34543
5998, -99337, -36407
5999, -88136, 91945
6000, 87886, 17490
6001, 97533, 26625
6002, 14509, -41458
6003, -80851, 63195
6004, -18734, 73204
6005, -45614, 83306
6006, 44948, -26176
6007, 88938, 10686
6008, -78164, 62616
6009, -61142, 2162
6010, -93052, 1847
6011, -79198, -48398
6012, -33651, -71636
6013, -1646, -66262
6014, -3422, 71523
6015, 92907, -3890
6016, -2682, 40260
6017, -27204, -29123
6018, -24260, -34009
6019, -72787, -51121
6020, -99866, -6046
6021, -55896, -85123
6022, -62032, -99936
6023, -29942, -23851
6024, 27621, -12229
6025, -78432, 31697
6026, 33620, -60
6027, 95648, -86289
6028, -87097, -99745
6029, 96422, 6557
6030, -19120, -1305
6031, 75804, -54696
6032, -83253, 53254
6033, -74196, -22628
6034, 84809, 80718
6035, 18622, -39654
6036, -50009, 73020
6037, 28601, -29323
6038, -11361, 88606
6039, 95386, -5587
6040, -17308, -17814
6041, -44094, -77755
6042, -38650, 82916
6043, 7444, 7783
6044, 3482, -38214
6045, -68623, -4746
6046, 54474, 51515
6047, 87369, -74671
6048, 68459, -30108
6049, -46071, 27186
6050, -15466, 86519
6051, -42432, 39076
6052, -15905, 25351
6053, -42283, -718
6054, -84181, -95770
6055, -19288, -42204
6056, -25940, 64785
6057, 58045, 66920
6058, -30412, 45134
6059, 39905, 74986
6060, 9419, -45554
6061, -69624, -91286
6062, 73409, -4763
6063, -3164, -19826
6064, 7362, -64087
6065, -81408, 84490
6066, -71473, -54250
6067, 98090, -74259
6068, -77701, 5548
6069, -60020, 76260
6070, -60877, 66826
6071, -26458, -86433
6072, -90949, -7334
6073, 46213, 27843
6074, -66282, 91806
6075, 88458, -9825
6076, -89821, -53406
6077, 2995, 71904
6078, 62389, -99794
6079, 54779, 75693
6080, -75014, 77885
6081, 81036, -78446
6082, 11189, 61245
6083, 27919, 95451
6084, -45537, 81625
6085, -88495, -70127
6086, 88917, 33482
6087, 44199, 2223
6088, -5029, 76254
6089, -10557, 16367
6090, -93551, 67783
6091, -80028, -48304
6092, 58407, 39715
6093, -22360, 66987
6094, -59733, 79109
6095, -97996, 7142
6096, 20467, 69911
6097, 47880, 97550
6098, -8468, -55559
6099, 81646, -11403
6100, 58452, 65849
6101, -37, -91652
6102, -31348, -6740
6103, -16870, -69143
6104, -49782, -9409
6105, -9073, 56779
6106, -63278, -80127
6107, 5736, -97306
6108, 88748, 74968
6109, -36613, 32254
6110, 7051, -99676
6111, -73645, -84235
6112, 56810, -60807
6113, -11517, 6557
6114, 59817, 90699
6115, 25829, -9985
6116, 41519, -88305
6117, -56263, 3755
6118, 12798, 39311
6119, -6391, 77161
6120, -85528, 13893
6121, -45858, 73856
6122, 55878, -66347
6123, 30194, 43527
6124, -43077, 2510
6125, -78055, 53270
6126, -11489, 27652
6127, 8136, 50455
6128, -98119, 4630
6129, 15182, 92405
6130, -19803, -21347
6131, 13041, -40871
6132, 88468, -9571
6133, 60483, 76144
6134, 95061, 45448
6135, 40341, 20403
6136, -65708, -58505
6137, -15967, 34666
6138, 20315, -48377
6139, 85157, 31711
6140, -11856, -19440
6141, 93381, -9508
6142, 51102, -52628
6143, -1902, -28829
6144, 72522, -6794
6145, -87172, 10929
6146, 21257, -71219
6147, -31770, 66743
6148, -21290, 6987
6149, -12896, -14991
6150, -15833, -11258
6151, -95992, 22841
6152, 30223, -78957
6153, -78244, -53169
6154, -60822, 7712
6155, -18579, 74926
6156, 79126, 89714
6157, 86608, -10106
6158, 9547, 6756
6159, 38388, -41115
6160, 86976, -162
6161, -98132, -95282
6162, -50752, -18315
6163, 15986, 62018
6164, -71733, -59861
6165, -37487, 91278
6166, 22906, -45284
6167, -92989, -85738
6168, 16641, -79248
6169, -69100, 66545
6170, -18874, -52789
6171, -92872, -51742
6172, 72521, 2704
6173, 4362, -92071
6174, 88063, -46611
6175, 19307, 30723
6176, -86450, -83243
6177, 90786, -88812
6178, -85143, -17968
6179, 50489, 8328
6180, 16165, -12861
6181, 75936, -28120
6182, -3474, 56684
6183, 30042, -86952
6184, -80837, 12898
6185, -64621, -44854
6186, -99751, 33026
6187, -83578, 74630
6188, 3251, -37469
6189, 36469, 30654
6190, -15665, 54365
6191, -95780, -49262
6192, -43737, 53263
6193, 91815, 28220
6194, -94390, -63939
6195, -69379, -96900
6196, 50498, -76465
6197, 39430, -89799
6198, 79970, -81186
6199, 62162, 13444
6200, -84489, 4546
6201, -40671, -51981
6202, 60528, 18845
6203, -80643, 28361
6204, 73790, -46007
6205, -52910, -37144
6206, 40795, -79998
6207, -41098, -23466
6208, 25862, -86605
6209, 72359, 4701
6210, 58714, -43960
6211, 49415, -10095
6212, -76014, 62560
6213, -42123, -10838
6214, -80274, 48824
6215, -21184, -78114
6216, -49578, -5440
6217, -25149, 27983
6218, 40776, -64646
6219, -72498, 9267
6220, 36789, 74671
6221, 38964, -37150
6222, -69283, 89318
6223, -49134, -43954
6224, -81580, 47418
6225, 49551, -49565
6226, 50174, 8316
6227, 48135, 21102
6228, 96698, 84722
6229, 55649, -37942
6230, -7556, 88463
6231, -36769, -55195
6232, 52859, 3564
6233, 9604, 98413
6234, 44693, 17482
6235, -71840, -23843
6236, -89794, 83585
6237, 80220, -3015
6238, -59953, 32383
6239, 41721, 64110
6240, -14219, 65082
6241, 86823, 12621
6242, 19818, -6183
6243, -9232, -34313
6244, 56974, 42116
6245, 82810, -25131
6246, -81181, 23733
6247, -69303, 47186
6248, -68508, 73105
6249, -52356, -64089
6250, -45275, 61187
6251, -5215, -61669
6252, 31191, 63398
6253, 96881, 41565
6254, -31980, -62404
6255, 11050, 29119
6256, -41113, -52310
6257, 22486, -68244
6258, 87607, 4125
6259, 81238, 7156
6260, 10537, -84519
6261, 272, 81840
6262, -16568, -64086
6263, -27560, -48643
6264, 84787, -36274
6265, 68120, 8944
6266, 61534, -52422
6267, 44589, 13914
6268, -58840, 92745
6269, 73152, -76784
6270, 77264, 95460
6271, 60340, 32908
6272, -80317, 90523
6273, -52533, 2774
6274, 16616, 76257
6275, -63097, 90933
6276, -46394, -9999
6277, 27378, -87549
6278, -34620, 20254
6279, -77357, 30599
6280, -61819, -29768
6281, 53756, 9309
6282, 66694, 79470
6283, 93348, 85356
6284, 79877, 74125
6285, -65294, -59430
6286, -912, -32974
6287, 43908, -33277
6288, -21396, -41515
6289, -88769, -87386
6290, 63772, 46848
6291, 10626, -21921
6292, -83790, 4382
6293, -92399, 72878
6294, -75535, -86501
6295, 66351, -21854
6296, 3460, -75357
6297, -55271, -28854
6298, -88151, -86263
6299, -37180, 93322
6300, 49907, -50103
6301, 52323, -94228
6302, 79266, -34484
6303, 18975, -90020
6304, -62413, 42826
6305, 6215, -26125
6306, -40237, 12864
6307, -87464, -29995
6308, 93880, -14169
6309, 93844, 61505
6310, 97203, 9216
6311, 1014, 68879
6312, 81165, 7870
6313, 18537, -87411
6314, -51173, 63272
6315, -3249, 48688
6316, -87083, -37998
6317, -20178, -70960
6318, -88717, -80634
6319, -10950, -35360
6320, -31449, 87663
6321, 61384, 14063
6322, 9841, -39783
6323, 44145, 49837
6324, -25906, -71853
6325, -30665, 32008
6326, -54009, -81153
6327, 8362, 85771
6328, -65257, 33427
6329, 2561, -69899
6330, -61649, -27717
6331, 13422, -10765
6332, 15012, 38114
6333, 35189, -65519
6334, 29062, 99221
6335, -41766, 62434
6336, -61654, -5389
6337, 48309, -15738
6338, -6754, 20147
6339, 5791, -85931
6340, -86280, -20464
6341, -29251, -24103
6342, -67208, -12520
6343, 38435, 84764
6344, 33586, -1720
6345, 44812, -22133
6346, 84844, 37185
6347, 2348, -52521
6348, 24202, -47977
6349, -96464, 67300
6350, 83273, 1947
6351, 90221, -14208
6352, -97421, 37539
6353, 53669, -94
6354, -69589, -15179
6355, 25779, 17669
6356, -71792, 93402
6357, 80302, -45772
6358, -54540, -62305
6359, -35074, -28494
6360, 79582, -80139
6361, -20914, 52100
6362, -22269, -9766
6363, 9259, -93064
6364, -80916, 2833
6365, 30571, 29636
6366, 8975, 65537
6367, 8319, -96793
6368, 21331, 12600
6369, -33603, 18942
6370, -99759, -55049
6371, 42219, 71280
6372, 66354, 18396
6373, 40543, 69960
6374, -68687, -72850
6375, 47519, 58639
6376, -51881, -51150
6377, -11789, -17682
6378, 66913, -89431
6379, -25945, -37569
6380, 13243, 72576
6381, 76034, -65342
6382, 96754, -46053
6383, -11005, 72372
6384, -96885, -75282
6385, -93712, -65021
6386, 75320, -94284
6387, -83705, -82701
6388, -5365, -84878
6389, -40572, 40222
6390, -70025, 19783
6391, -21286, -6986
6392, -16847, 15189
6393, 1425, -5203
6394, 21759, -29703
6395, 18774, -65972
6396, 46362, 63748
6397, -52371, 58024
6398, 15744, -60163
6399, 65735, 55158
6400, -27183, -67140
6401, -76897, -72530
6402, -58700, 36819
6403, -54774, -69174
6404, -50009, -6408
6405, -66979, 71458
6406, 74614, 32351
6407, 70502, -21867
6408, 73328, -46531
6409, 74792, -26774
6410, 72593, -37655
6411, -60691, 9745
6412, 68692, 12374
6413, -73376, -25403
6414, 25087, 10851
6415, -58085, -40885
6416, -88831, -98833
6417, 74688, -88688
6418, -29611, 27419
6419, 92952, -96999
6420, -84747, -43585
6421, -54373, -74021
6422, -22450, 7333
6423, 6465, 75690
6424, 82514, -95380
6425, 47129, 5700
6426, 44022, 70160
6427, 11915, 99193
6428, -61801, -5574
6429, -45314, 61163
6430, -20732, -32059
6431, 15184, 7198
6432, 72196, 62532
6433, -70386, -80800
6434, 3693, -30730
6435, 31864, -50022
6436, -22496, 28673
6437, 17536, 27395
6438, -33593, 54226
6439, 51563, 20145
6440, 39137, -364
6441, 37423, 27702
6442, -64324, 49419
6443, -19615, -51653
6444, -85676, 59134
6445, -26811, -66569
6446, 8588, -24987
6447, -24575, -52526
6448, 13893, -97317
6449, -92627, 36820
6450, -85976, -28124
6451, 44534, -44814
6452, -92668, -17997
6453, -25420, 94250
6454, 64732, 92430
6455, 79977, 99301
6456, -65826, -69811
6457, 5975, 99404
6458, -47045, 92044
6459, 37881, -89078
6460, -77146, -97594
6461, -32830, 56220
6462, 75492, 47263
6463, -10620, -46650
6464, 47595, 29302
6465, -10414, -42515
6466, -89735, -78048
6467, -73462, 4091
6468, 89861, -80142
6469, -22054, 58994
6470, -13886, -18095
6471, 80138, -2680
6472, 62746, -57248
6473, 46973, 42689
6474, 86316, -74587
6475, -90758, 12006
6476, -55030, 83122
6477, 68483, -91551
6478, 77995, -66302
6479, -24368, 11560
6480, -34813, -48328
6481, -44, 14246
6482, -30520, 66440
6483, -2679, -19525
6484, 7412, -71514
6485, 20731, -48223
6486, -33841, 4249
6487, 25906, -73900
6488, -54932, 71231
6489, -77386, 36376
6490, 13179, -42420
6491, 86545, -30758
6492, 52957, -50447
6493, -10261, -9351
6494, -75114, 58177
6495, -7047, -69801
6496, -60253, -59103
6497, 83033, 66510
6498, -72784, 2317
6499, -87081, -33834
6500, 72056, -37914
6501, -75741, 75557
6502, 5527, 67284
6503, -13725, -68039
6504, 95018, 23269
6505, 85186, 8937
6506, -43790, -99704
6507, -27387, 9946
6508, -91206, -682
6509, 14589, 3506
6510, -99701, 38864
6511, -82305, -64539
6512, 44171, -37188
6513, -19836, 17298
6514, -93817, -78836
6515, -62137, -95740
6516, -13351, 15939
6517, -47709, 64777
6518, -40725, -39412
6519, -74734, 93675
6520, -85264, -37988
6521, -51034, 11686
6522, -89624, 49669
6523, -81159, 48603
6524, -12823, -78272
6525, -42935, 41063
6526, -26956, 58784
6527, 91228, 70079
6528, 1526, -9491
6529, 84613, -34358
6530, -73614, 84307
6531, -90658, 25333
6532, -94874, -56305
6533, 60270, -76783
6534, 92221, 26379
6535, -31532, -77607
6536, 51317, -81688
6537, -64461, -16929
6538, 1103, 67021
6539, -91059, 46241
6540, 65035, 36404
6541, -51976, 9089
6542, -67912, 10032
6543, 50616, 1107
6544, -94282, 97267
6545, -41968, 72543
6546, 78653, -77558
6547, -23076, 12196
6548, -88042, -80473
6549, 97499, 31952
6550, 87072, 73519
6551, -65902, 57577
6552, 99753, -54429
6553, -27303, -37641
6554, 67644, 90270
6555, 66678, -78090
6556, -75043, -27692
6557, -46630, 39058
6558, 62429, -89937
6559, -28822, -47700
6560, -82854, 86108
6561, 40443, 3704
6562, -86227, 32244
6563, 42793, -21679
6564, 65010, 636
6565, -91471, 27944
6566, -42373, -94619
6567, -18045, 96681
6568, -49813, 12543
6569, 63511, -71842
6570, 77699, -6683
6571, -28093, -26494
6572, 65507, -53347
6573, 11004, 34991
6574, -9790, 80179
6575, 87505, 13864
6576, 81369, 10083
6577, 94176, 66198
6578, 94985, 38329
6579, 5464, -14269
6580, -61352, 85687
6581, 4060, -80654
6582, 27403, -83336
6583, -95776, -66527
6584, -36633, 56961
6585, -94778, -24154
6586, 49682, 28378
6587, 89779, -83376
6588, 55879, 57794
6589, 46305, 89021
6590, -80073, -82095
6591, 80833, -58258
6592, -38026, 43456
6593, -90650, 42688
6594, -51440, 1609
6595, -28596, 16602
6596, 85504, -30578
6597, 23311, 93176
6598, 95692, -58840
6599, -11774, -66283
6600, 67551, 63183
6601, 28287, 25706
6602, -27548, 12406
6603, -78361, 29351
6604, 69271, -65039
6605, 11832, -24279
6606, 52680, -27333
6607, 37829, -69560
6608, 42809, 14446
6609, -19478, 36803
6610, -65286, 16975
6611, 94334, -68594
6612, 44755, 43066
6613, -23318, 73271
6614, 91214, -42638
6615, 53378, -62122
6616, -92321, -1682
6617, -3413, -15006
6618, -82125, 14497
6619, -95572, 39341
6620, -94214, -44225
6621, 24392, 50087
6622, 64752, 23576
6623, -4778, 84157
6624, 73511, 61578
6625, 23536, -14918
6626, 47993, 22601
6627, 7396, -65715
6628, 63890, 51143
6629, 72447, -91618
6630, 6242, -26589
6631, 39011, 24836
6632, 37899, -22386
6633, 21563, -35921
6634, 78269, -99479
6635, 22019, -55759
6636, 65719, -9832
6637, 37556, 50105
6638, 85455, 68485
6639, 81619, -60357
6640, -58738, 2445
6641, 84105, 5508
6642, 7789, -83866
6643, 95409, 22388
6644, 24577, 87505
6645, 18425, -48160
6646, 52161, -21947
6647, -42680, -18701
6648, -6582, 49583
6649, 81799, 42452
6650, 8198, 13450
6651, -59854, 70397
6652, -57780, 90995
6653, -21547, -47860
6654, 40362, -6300
6655, -44469, 68999
6656, -80402, 27712
6657, 15439, -53995
6658, 89606, -18547
6659, -68785, 31323
6660, -25537, 2168
6661, -16706, 61157
6662, 75866, 52622
6663, -36333, 54274
6664, 18075, 15017
6665, 18050, 68835
6666, -63294, -94206
6667, -2790, -95574
6668, 54378, 973
6669, -65585, -75299
6670, 44905, -34135
6671, -98554, 48155
6672, -63846, -82104
6673, 47196, 94959
6674, 77136, -30966
6675, -50702, -23209
6676, -98065, 78209
6677, -74373, -62529
6678, -11602, 16648
6679, -15748, -89461
6680, 58301, -11056
6681, 8464, 22657
6682, -81497, -62554
6683, 39054, 30133
6684, 33448, 6269
6685, -52677, 83937
6686, -29293, 13434
6687, -47293, 54319
6688, -57423, 80774
6689, -10735, -52303
6690, -9299, -82862
6691, -66673, -22665
6692, 73010, 16347
6693, 35784, -12587
6694, -61983, -83416
6695, 8004, -58588
6696, -82474, 59640
6697, 61488, 95337
6698, 17810, 90201
6699, -69925, -30937
6700, 68195, 19335
6701, -10631, -11408
6702, 32927, -75182
6703, 9310, 36249
6704, 32380, -89076
6705, -40790, 34991
6706, -17153, 22425
6707, -76628, -96438
6708, 25366, -87586
6709, 88647, 90897
6710, -35665, -98775
6711, -96391, 52136
6712, 28014, 57878
6713, 22271, 13721
6714, -40741, 60988
6715, 78179, 54894
6716, 89007, -74429
6717, 43636, 76142
6718, -35908, -99750
6719, -30673, -84434
6720, 15727, 38668
6721, -41790, 16240
6722, 62095, 55806
6723, -73555, 15075
6724, -27425, 55061
6725, -24967, 38728
6726, 83365, 23626
6727, -79772, -84330
6728, -79644, 23110
6729, -16673, 98929
6730, 71012, 45866
6731, 85907, -55472
6732, 59414, 27335
6733, -6221, 4203
6734, -51287, 85018
6735, -28066, 66948
6736, -74845, 52294
6737, -38161, 81103
6738, -61468, 67332
6739, 64975, 33384
6740, -22328, 85460
6741, -39973, -29795
6742, -50940, -70962
6743, -33298, 56351
6744, -80418, 75522
6745, -43844, -96871
6746, -63638, -1138
6747, 31031, 20669
6748, -61134, 33635
6749, 31250, 71899
6750, -53032, 92014
6751, 79388, 82094
6752, -88253, -37905
6753, -921, 90622
6754, 9050, 20090
6755, 9166, -72910
6756, 54440, 95659
6757, -11807, -14326
6758, -31624, -46917
6759, 9376, -23834
6760, 22208, 1620
6761, 28021, -79065
6762, 7749, -17140
6763, -37510, -14887
6764, 68587, 1840
6765, -90344, -34314
6766, 3267, 86369
6767, 41436, -97852
6768, 5683, -89298
6769, 85021, 3313
6770, 90469, -55232
6771, -93552, -88953
6772, -94734, -18782
6773, -93519, 8149
6774, -74311, -19783
6775, 5816, -17458
6776, -92909, -98661
6777, 40460, -39259
6778, 75648, -88910
6779, -47916, 14557
6780, -21730, -66444
6781, 47143, -52204
6782, 90488, -91443
6783, -36442, 48007
6784, 83660, 31650
6785, 63211, -12683
6786, 82153, -82755
6787, -68196, 7000
6788, -54384, 71103
6789, -12424, 79028
6790, 96476, -56102
6791, 99639, 23087
6792, 76403, -17751
6793, 98128, 41131
6794, -77209, 88670
6795, -21245, 82702
6796, 54014, -81965
6797, -3030, 67323
6798, 84614, 69950
6799, 46567, -79057
6800, -25740, -50764
6801, 32675, -33910
6802, -21249, -44812
6803, 59977, 38742
6804, 92596, -17485
6805, 88845, -80252
6806, 85589, 36951
6807, 51044, -50601
6808, -57384, 16546
6809, 74272, 56829
6810, -94139, -87308
6811, -98056, 88413
6812, 14615, 529
6813, -22882, -22937
6814, 29542, -83771
6815, -12526, 34792
6816, 53506, 6981
6817, -23851, -73121
6818, -8993, 92991
6819, -12381, 45180
6820, -49962, 55198
6821, 20549, 26031
6822, -37910, 29829
6823, 69882, -36418
6824, 24393, -58091
6825, -94445, -74953
6826, -73989, 35897
6827, -90059, 40596
6828, -47081, -37627
6829, 92296, 67516
6830, 88178, -8934
6831, -3313, -72116
6832, -12534, -97147
6833, -87701, -87786
6834, -97925, -50564
6835, -49569, -5393
6836, 77020, -63055
6837, 72285, -98790
6838, 92509, -37966
6839, 84732, -53101
6840, 79996, 23864
6841, 16468, 81221
6842, -1982, -1800
6843, 86275, -53808
6844, -92671, 91246
6845, 43245, -41717
6846, 37637, 80440
6847, -65628, 21146
6848, -28726, 74059
6849, -90983, -68236
6850, -4068, -81510
6851, 14646, 32313
6852, -77385, 13514
6853, 71720, -31327
6854, -62048, 17205
6855, 24177, 44353
6856, -73911, -27670
6857, -75559, -43308
6858, -70810, 81830
6859, 16510, -87185
6860, -25435, 90828
6861, -75041, 84996
6862, -30183, -83633
6863, 88008, -4046
6864, 79163, 60323
6865, 49274, 41711
6866, 10987, -24061
6867, 23454, 18041
6868, -1070, -53260
6869, -84350, -52566
6870, 98526, -97206
6871, -30781, -17601
6872, -76358, -87635
6873, 44886, -91396
6874, 8411, -17722
6875, -8943, -54725
6876, -64867, 84796
6877, -28429, 9498
6878, -88068, -92187
6879, 80291, -40879
6880, 3376, -80866
6881, 92483, 6562
6882, -55869, 11523
6883, 71263, 22729
6884, 74429, 19099
6885, -8587, -98818
6886, -22837, -15485
6887, -66329, 82298
6888, 65542, 56618
6889, 70519, 10492
6890, -87925, -59455
6891, -99088, -34472
6892, -89073, 59107
6893, 11543, 96942
6894, -4228, 58970
6895, -88330, 26560
6896, -58209, 13807
6897, 18015, -44119
6898, -29793, 62462
6899, 34616, 72789
6900, 30714, -75159
6901, 29401, -81402
6902, -82397, -12500
6903, 2423, -93943
6904, -80380, 56016
6905, 54900, 25590
6906, 97763, 13368
6907, -82878, -7379
6908, 18279, -1835
6909, -72763, 86066
6910, -87720, 40474
6911, 68245, 1401
6912, -28597, 44241
6913, 63456, -36509
6914, -43438, -42397
6915, -98935, -97823
6916, -4289, 46434
6917, 84123, 54664
6918, -65032, 36789
6919, 16984, 79383
6920, -79359, 67194
6921, -69659, -83793
6922, -27688, -72996
6923, -84338, 27843
6924, -48803, -30696
6925, -93860, 13246
6926, -73541, -6793
6927, -61425, -58450
6928, 1389, 40149
6929, 44290, -83661
6930, 11472, -85585
6931, -86502, 55389
6932, -36264, 2944
6933, -53830, -31828
6934, 18178, -57870
6935, 11501, 57333
6936, -36397, -22300
6937, 53245, 90301
6938, 92612, 52815
6939, -22100, -54016
6940, 34328, 84926
6941, -86065, 19549
6942, 91100, -88363
6943, -40917, 77960
6944, 66595, -4067
6945, -8736, 4389
6946, -77787, 78466
6947, -31775, -86082
6948, 12268, -24207
6949, 57277, -69160
6950, 71189, 60649
6951, 71497, -29900
6952, 87723, -43424
6953, -31982, -6318
6954, -83796, -6231
6955, -42189, -76061
6956, -56737, -96468
6957, 93651, 24521
6958, 18992, -46493
6959, -75037, -74766
6960, -37330, -90909
6961, 99187, -11147
6962, 88257, 62056
6963, 53738, 72446
6964, 41004, -45832
6965, -77082, -60054
6966, 44078, -72579
6967, -35237, 82530
6968, 11790, -70624
6969, -47403, -38863
6970, -76134, 10617
6971, -2985, -95285
6972, 89709, -86691
6973, 81761, -93480
6974, -57346, -67884
6975, -12257, -4584
6976, 75022, 55198
6977, 22889, 91775
6978, -5552, 37873
6979, 90713, 32970
6980, 59131, 15286
6981, 11669, -48838
6982, 43657, 28583
6983, -88371, -31147
6984, 60056, 67315
6985, -85392, -11993
6986, 5222, -30567
6987, -35869, -10011
6988, 47501, 2102
6989, 32457, 44087
6990, -70065, 97627
6991, -92012, 95568
6992, -29657, -4363
6993, -52348, 89449
6994, 11958, -86855
6995, 72807, -22560
6996, 16007, 13189
6997, 45473, 10672
6998, 80303, 73781
6999, 47166, -71777
7000, 2980, -97207
7001, -20290, 8712
7002, 75768, -25132
7003, 27804, 24898
7004, 70097, 66250
7005, -98760, -34752
7006, -44775, 27004
7007, 41175, -46811
7008, 79044, -87237
7009, 20335, 32308
7010, -31817, -57185
7011, -496, -33597
7012, -10694, 13756
7013, 2905, 10840
7014, -88215, 18087
7015, -30924, 78469
7016, -57079, -35011
7017, -81871, 49051
7018, 48625, -47646
7019, -11290, 93629
7020, 13924, -24995
7021, 21317, -75952
7022, 98594, 24050
7023, -44419, -42100
7024, 12629, 80176
7025, -42036, 25062
7026, 26946, -23487
7027, -32515, 58024
7028, -35854, 71468
7029, 77286, 92812
7030, -4900, 93293
7031, 68175, -78345
7032, 66091, -4906
7033, 15746, -12598
7034, 82088, 49672
7035, 79202, 67398
7036, 6527, -11766
7037, 56451, 78738
7038, 18426, 35786
7039, -15724, -69203
7040, 58155, -49640
7041, -87351, -91337
7042, 20027, -96690
7043, -91740, -38283
7044, -10165, -39749
7045, -40418, -42553
7046, 55216, -26731
7047, 57980, 76706
7048, 33934, -22326
7049, -95995, 14816
7050, 89171, -1268
7051, 84430, -76116
7052, -91322, 63417
7053, -17501, -84993
7054, 8293, -62723
7055, 17561, -74890
7056, 62708, -32669
7057, -30399, 89652
7058, 96615, -29674
7059, -9494, 13595
7060, -79494, 66781
7061, -70781, 25597
7062, 32831, 9613
7063, -52156, -57403
7064, 17309, -60926
7065, 31775, 96464
7066, -19557, -27005
7067, -41919, 46387
7068, 32408, 87999
7069, -48752, 96270
7070, -27127, 69147
7071, 14957, -40994
7072, -21148, 72422
7073, -93577, 80914
7074, 35079, -14527
7075, 21804, -83117
7076, 35733, -80049
7077, -57238, -33602
7078, -34195, 96077
7079, 7051, 56627
7080, -57586, 18162
7081, -36753, 3530
7082, 91578, 69091
7083, 42225, 32494
7084, -53098, 43483
7085, -32393, -40408
7086, -9358, -40638
7087, -54428, 66111
7088, 51682, 45350
7089, 24791, 21451
7090, -28049, -57379
7091, 45715, -5578
7092, 85947, 96569
7093, 14512, 97329
7094, 91521, 22058
